received_time, altitude, lat, lon, alt
1689843841943871362, -0.13742180168628693, , , 
1689843842564452750, , 460685408, 112272323, 470065
1689843843538346213, -0.14895546436309814, , , 
1689843844139944540, , 460685411, 112272342, 469970
1689843845131123242, -0.16640827059745789, , , 
1689843845731532293, , 460685410, 112272359, 469868
1689843846705064555, -0.18171162903308868, , , 
1689843847315156049, , 460685417, 112272369, 469760
1689843848288626800, -0.2061399519443512, , , 
1689843848905240877, , 460685418, 112272379, 469708
1689843849881452057, -0.24346373975276947, , , 
1689843850495562372, , 460685422, 112272386, 469693
1689843851479486506, -0.2624709904193878, , , 
1689843852075602567, , 460685426, 112272392, 469749
1689843853061687493, -0.276226669549942, , , 
1689843853660914505, , 460685423, 112272399, 469768
1689843854647686934, -0.27666303515434265, , , 
1689843855260288022, , 460685424, 112272400, 469850
1689843856238306919, -0.30213209986686707, , , 
1689843856852338534, , 460685424, 112272406, 469844
1689843857826616006, -0.3254985809326172, , , 
1689843858443652896, , 460685424, 112272409, 469830
1689843859404515980, -0.362559974193573, , , 
1689843860026322737, , 460685422, 112272412, 469765
1689843860995040077, -0.3824169337749481, , , 
1689843861612270718, , 460685421, 112272418, 469693
1689843862597866733, -0.4113979935646057, , , 
1689843863196045459, , 460685416, 112272423, 469662
1689843864253909167, -0.4035196602344513, , , 
1689843864885839149, , 460685405, 112272426, 469707
1689843865918364402, -0.4207160472869873, , , 
1689843866549168232, , 460685395, 112272428, 469690
1689843867601149620, -0.4342489540576935, , , 
1689843868208221565, , 460685382, 112272428, 469629
1689843869266285065, -0.43733179569244385, , , 
1689843869878867192, , 460685372, 112272413, 469620
1689843870944774480, -0.44958144426345825, , , 
1689843871554689251, , 460685373, 112272410, 469558
1689843872601571081, -0.47238293290138245, , , 
1689843873233544032, , 460685368, 112272407, 469514
1689843874270106229, -0.5167489647865295, , , 
1689843876051914996, , 460685366, 112272401, 469593
1689843877115416541, -0.5013673901557922, , , 
1689843878895003474, , 460685363, 112272388, 469780
1689843879941841605, -0.09498225152492523, , , 
1689843881725466890, , 460685373, 112272389, 471741
1689843882769640945, 3.1013705730438232, , , 
1689843884550015380, , 460685354, 112272393, 475779
1689843885619153044, 7.179934024810791, , , 
1689843887391900827, , 460685376, 112272392, 480294
1689843888444383723, 11.667230606079102, , , 
1689843890216343584, , 460685374, 112272411, 483857
1689843891281188571, 13.83979606628418, , , 
1689843893060562842, , 460685315, 112272722, 484359
1689843894115364915, 14.35296630859375, , , 
1689843895889549890, , 460684504, 112272817, 482957
1689843896952760076, 12.671070098876953, , , 
1689843898719102928, , 460683857, 112272929, 483487
1689843899779493048, 14.036886215209961, , , 
1689843901565029690, , 460683707, 112273469, 484082
1689843902605364244, 14.784574508666992, , , 
1689843904399163478, , 460683923, 112274021, 483909
1689843905448848910, 14.261507987976074, , , 
1689843907224054563, , 460684343, 112273709, 484482
1689843908275768181, 14.797139167785645, , , 
1689843910059678355, , 460685304, 112272638, 483832
1689843911114019641, 14.562699317932129, , , 
1689843912893816044, , 460686077, 112271759, 483571
1689843913949033377, 14.240642547607422, , , 
1689843916193464260, , 460686519, 112271836, 484398
1689843916776362542, 14.470111846923828, , , 
1689843918562985955, , 460686689, 112272365, 484742
1689843919611726485, 15.095458030700684, , , 
1689843921425333673, , 460686263, 112272750, 485477
1689843922448109858, 16.08283805847168, , , 
1689843924225234526, , 460685001, 112272815, 485209
1689843925281106079, 15.109582901000977, , , 
1689843927059578149, , 460684019, 112272921, 482449
1689843928138319498, 13.714788436889648, , , 
1689843929896352823, , 460683706, 112273316, 483405
1689843930961132126, 14.417872428894043, , , 
1689843932724971311, , 460683811, 112273937, 484381
1689843933783333499, 14.470516204833984, , , 
1689843935562913280, , 460684209, 112273822, 485682
1689843936613061158, 14.991174697875977, , , 
1689843938401262646, , 460685193, 112272760, 485751
1689843939442956420, 14.858929634094238, , , 
1689843941230491186, , 460686062, 112271766, 484501
1689843942289904628, 14.283135414123535, , , 
1689843944062717916, , 460686493, 112271828, 485540
1689843945120406662, 14.799877166748047, , , 
1689843946910216541, , 460686693, 112272320, 485600
1689843947950981820, 14.78788948059082, , , 
1689843949734687346, , 460686378, 112272765, 484533
1689843950778974777, 14.37143325805664, , , 
1689843952562058581, , 460685180, 112272796, 483573
1689843953615914859, 14.303366661071777, , , 
1689843955397241207, , 460684042, 112272908, 481972
1689843956454849794, 13.826913833618164, , , 
1689843958237873701, , 460683730, 112273253, 482564
1689843959293135350, 14.369549751281738, , , 
1689843961067945675, , 460683776, 112273916, 483900
1689843962125017644, 14.696746826171875, , , 
1689843963905565080, , 460684185, 112273867, 484651
1689843964951896476, 14.942216873168945, , , 
1689843966726837373, , 460685119, 112272807, 484361
1689843967803163602, 14.760144233703613, , , 
1689843969569330393, , 460685999, 112271841, 482508
1689843970624302560, 14.048672676086426, , , 
1689843972401037319, , 460686440, 112271775, 483558
1689843973456782926, 14.801855087280273, , , 
1689843975231273768, , 460686705, 112272232, 483499
1689843976282945918, 14.774748802185059, , , 
1689843978061032765, , 460686635, 112272597, 485348
1689843979114075442, 19.489072799682617, , , 
1689843980900158317, , 460686654, 112272545, 494143
1689843981957999767, 27.2127628326416, , , 
1689843983731572789, , 460686659, 112272559, 498451
1689843984791536332, 29.142744064331055, , , 
1689843986570254691, , 460686031, 112272473, 498769
1689843987622690333, 29.607868194580078, , , 
1689843989395721581, , 460685429, 112272439, 495786
1689843990455683874, 26.567426681518555, , , 
1689843992237598861, , 460685402, 112272434, 492427
1689843993279129554, 24.329204559326172, , , 
1689843995074295699, , 460685342, 112272428, 489789
1689843996118494425, 21.843246459960938, , , 
1689843997905737667, , 460685353, 112272415, 487255
1689843998957228511, 19.17226219177246, , , 
1689844000734350297, , 460685358, 112272420, 484774
1689844001797248853, 16.41731834411621, , , 
1689844003571450103, , 460685359, 112272407, 482152
1689844004623274438, 13.586897850036621, , , 
1689844006403711083, , 460685371, 112272404, 479271
1689844007463252329, 10.697012901306152, , , 
1689844009238708012, , 460685369, 112272408, 476600
1689844010282089076, 7.988914966583252, , , 
1689844012075459741, , 460685371, 112272411, 474277
1689844013128306736, 5.630268096923828, , , 
1689844014904162003, , 460685364, 112272404, 472328
1689844015958928121, 3.652764320373535, , , 
1689844017736125842, , 460685371, 112272395, 470330
1689844018796089694, 1.7707476615905762, , , 
1689844020574936276, , 460685370, 112272394, 468590
1689844021623418197, -0.11177513748407364, , , 
1689844023407766732, , 460685383, 112272378, 467730
1689844024478724595, -0.591326892375946, , , 
1689844026237838945, , 460685381, 112272362, 467673
1689844027288410876, -0.9101060032844543, , , 
1689844029071661176, , 460685376, 112272352, 467791
1689844030125187704, -0.9454124569892883, , , 
1689844031910525930, , 460685371, 112272352, 467946
1689844032952722663, -0.8364924788475037, , , 
1689844034741738771, , 460685369, 112272352, 468099
1689844035792837839, -0.8242284655570984, , , 
1689844037569586648, , 460685367, 112272353, 468280
1689844038621897856, -0.7562676668167114, , , 
1689844040399267709, , 460685359, 112272357, 468440
1689844041464079551, -0.802682101726532, , , 
1689844043239208142, , 460685355, 112272356, 468547
