"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",
42854.5203841518,-93.1778840440239829,37759.43724558552,-52.3481273054979963,35106.91898302073,-44.90251297280899205,32179.09520015547,-72.1306803138809866,32247.92779622092,-102.9474306927199901,33769.30857904854,-67.77158871990499705,38705.60988968896,-129.4053065889800105,46483.579860006,-58.3777208911180023,33627.73649872145,-80.5203297236979833,34282.32915369361,-56.1752381579039903
43192.04366939185,-96.9807403873449797,38475.34472788635,-45.97884278931599045,35801.7239085153,-47.903774508219996,35305.61171960829,-51.9999896968089955,34137.47509295062,-88.93125786434998715,34110.60716416166,-58.35374446655099205,41094.54940501164,-125.3475485655999926,46999.26467656344,-64.55652356577400015,37428.26143454825,-88.13069084705298875,34888.54638353025,-51.0993721099089979
45013.60508601811,-88.7374380704839889,39822.21163193704,-62.8536095790789913,37716.5597948632,-44.9189208683200005,35678.9217375752,-55.2135133315929918,34846.4949154437,-103.2277942286600019,35293.87362078299,-61.2380307511929939,41581.30610954295,-131.3446325025799976,47297.61516266717,-58.0420142734339916,37601.98298415762,-90.44213432534499425,36157.51616882167,-50.12351302871699925
45677.00955497734,-98.1804273939769981,41606.80434620643,-46.5314769130010004,38264.53729898336,-48.2232048816419903,36367.04127951322,-58.98541128109098935,36831.83469242612,-100.65647586,36302.59192820118,-81.24543688710798475,42443.36072066093,-134.2191357240999987,49092.98915735939,-67.55472800832700365,37801.23988269865,-84.11462581671000265,37794.43405727808,-46.07251363324999692
46052.57448120537,-91.95584311379198485,42548.06324359386,-52.85388318946100105,40165.85273221856,-58.24140149062799285,37564.75495675887,-46.70308408684599025,37022.01896029956,-89.4395792157969819,37694.28656663966,-58.77501677645300025,43556.35862896097,-126.1430274768499935,50792.61761882091,-50.1845620993819919,38432.2522359253,-86.4824567719439866,38481.09118000072,-50.99965490348399985
47030.38934959783,-102.8220142961600056,44964.09966661314,-55.8489708642480023,41049.08692052874,-57.94480034332399015,38323.74089506746,-55.2811951192899895,37762.58482694722,-98.2956242303660015,38688.27365494286,-57.8796463705599959,44035.33497444017,-132.3275683305799926,51541.05274274353,-60.6421668010739975,38778.37002380851,-84.97495252448399535,38751.83699716843,-50.04434110211499825
50167.02996056374,-96.2582279061499828,47359.63978971792,-51.5034594553710006,41640.55079076552,-51.28583522678400175,39545.56126988556,-48.07490599117599555,38754.449732769,-100.7271230733300055,38950.64404564573,-60.80531588549300155,45855.84180082608,-125.9764196081999892,52392.0140652014,-60.26323354882200055,39451.36439328661,-77.9639401571130006,39994.11749294328,-47.483536099061993
50349.39711408782,-92.23283197446298185,47772.79048273989,-55.52708314536400255,43709.49365364192,-55.8184694110779985,40540.58526833387,-52.4249469732850029,39268.35429235606,-91.67837624597598235,39774.80856913926,-58.05938732807000215,47236.77342196741,-122.3771473891499962,52751.87704981218,-51.0652468373690025,42058.65401660404,-78.4428911617749801,40812.80893404317,-50.45258987913599905
53078.26111880365,-96.521620011674997,48057.08787099823,-49.1451122489299903,44174.60492533142,-54.02783795040099315,42952.93884336321,-58.6194755334779953,40202.82069018759,-94.5427697497150059,39987.29108227671,-56.5510249086179895,48322.02630179667,-125.4597823128599992,54036.96452682282,-50.815450276541,42607.89147827517,-85.9796001495979848,41252.7072413534,-57.2920947116779897
53895.16123925923,-91.10938124918800405,48609.61344507696,-48.1771480984319991,47433.65571622403,-50.9645617771080024,43364.14407089163,-53.6938234894619908,40499.84689905755,-97.2782313306699959,41544.54218403191,-57.08095730014500165,49577.05523163786,-128.5306006631299732,55584.55907688885,-66.12766446666199705,46570.12424971167,-92.3521739227339818,42033.03306301608,-51.91042916148700195
54165.11846205927,-108.8909960802199914,49216.4072932478,-48.5795687224309914,47869.39514901813,-50.48529602481799805,43620.96239512939,-55.3501237282749938,43850.19762624803,-94.3779846459480037,42988.18333772725,-62.0513977845329944,52649.80208808844,-130.2522336747699678,56704.81156244513,-66.53106734737698935,47120.99061321167,-84.8952112578229785,45317.57737888549,-62.66883512750599985
59184.91617228477,-91.5196157598959981,50530.54029091811,-48.63907569787099285,48172.14883432482,-50.6806544832969903,43925.98214033168,-56.99609767497399535,44474.73399428597,-90.14104466737498415,43444.07508744842,-56.41597409079099615,53040.31533317343,-123.7503805245299868,58467.33976768679,-62.4482923602379995,47497.02389574853,-79.3670806008489929,46137.58234098996,-53.6411919224159985
59699.28243582945,-92.7928035012319863,50788.25662618223,-57.54145449086799125,50377.26371943757,-42.7276705811130027,46869.28476628045,-50.7621515327179933,44689.01778948927,-91.18774415317298535,47124.48099713819,-65.87591494541399565,53497.75137707736,-122.7421174831799813,59041.75358207096,-53.8561571445110016,51789.5066639576,-91.67662484940700515,46754.87419050603,-50.40130941734099655
60074.13280714849,-96.5793356653030056,53579.76546372413,-48.66738445898700125,50886.07071996549,-47.06404279821099105,48081.08528414613,-55.58686429933000255,46934.96278497995,-93.5406185212399914,49922.64778232484,-52.23411230945299605,55506.50155460796,-127.060721203519989,59535.369204671,-63.3601036872679939,52812.59733809438,-79.27010867349298415,47941.0427926766,-53.9747012120860032
60978.55450648582,-89.80386435568900035,53783.51533602955,-50.547457315592993,52924.1185663298,-49.7303981063489997,48471.03209338664,-52.73511181066699275,48354.53876909102,-90.74628560002000165,50280.36170951608,-56.0835444601989932,56344.39384822889,-129.0189901621499751,59805.04363627935,-63.45682304153800125,53865.67002115952,-83.55855687930699075,50083.09174412513,-56.31556923216199065
62658.11277610328,-96.3549567519369813,54115.9512192262,-51.4432481816529899,53598.67659640539,-48.61692582800499435,50063.18161321278,-67.0385716750599838,49511.3504141926,-93.6377383544719914,51524.52895933465,-60.0529047738299934,57782.14833301404,-120.1505261831599961,61219.77372222809,-52.5284565959239982,54587.93453091259,-83.0778339547159985,51137.22090645623,-50.01871942561699295
64819.45149267888,-99.8281731436040043,55938.41880201763,-48.94319517157499875,54796.0087262407,-51.16617302934899645,52731.84933425898,-76.80281851249100075,50957.95975301816,-94.0619810328589945,51817.52096764089,-60.29933964800999005,60194.85603628921,-132.830306520799979,61424.56422441701,-60.85568845757799735,57993.15786088069,-83.7048780975239876,52142.22235374913,-46.9811654975519984
65183.69524232972,-97.7645563559249805,56665.08588016028,-51.335817045951998,55496.78917607696,-48.3896903589519949,53521.94577052971,-51.16911250151800045,51343.05628214715,-100.6834149557699898,52277.59145142477,-65.7697108353380029,61987.41540683646,-129.5927399853399601,64429.6402010218,-55.93145259445299165,59971.03766727039,-81.6994106107089803,52520.83714833887,-53.79958847455600315
66669.49026862983,-92.6767551329379838,57199.45736573812,-50.61092138456800155,56871.54866370625,-49.67216972177899925,53852.41860371416,-48.5727520995889959,51687.93661658135,-89.89080656885298005,52570.09496677553,-68.1513522919539978,63134.47107736877,-130.3321110474099663,64733.69358259506,-53.604703840726003,60750.76360152815,-81.73170522690998015,57049.53509390473,-60.4324127965739988
67229.67788777014,-97.944069059979,57878.64957549952,-47.8297105332620018,57239.66840425187,-45.53049496919800257,54126.71339236261,-53.7642167398319939,53166.55396543994,-90.01054816731499355,54772.56583712819,-63.66086523024699755,63673.97648523691,-115.6521466772399828,65060.52047362577,-72.9076251856139945,61295.93800872268,-84.70257385384198265,60105.2477629948,-49.7761231419899983
68726.73179494743,-106.9214724215700013,58170.1788858006,-51.93131735070799925,57459.74154092297,-49.54676070500899225,55648.96968539693,-47.36722737573199975,55851.51941783751,-97.2400449351339941,55604.16441857949,-67.1054802438499959,63930.28600498363,-130.6108722057300036,67522.03442208164,-55.4940461685669956,62321.55560436374,-88.58277623782598155,61194.82787939741,-61.67213268512699615
70030.73766229043,-93.1002197220529975,58618.54854360593,-54.10798787407199475,61002.07198852784,-48.5971238657149909,56557.00286272956,-47.3270428396100014,57444.10320065222,-98.8306317897499863,55945.72828692288,-63.7924693934819939,64396.97528702991,-127.4235043776500045,67995.84868415824,-59.51340151381899065,64215.63886382969,-76.879818941121982,62666.84939329104,-56.36642813626698945
71652.33897309418,-90.5461842930180008,59046.34569669569,-55.2831456315309991,61960.99431017479,-51.5378803167239992,56892.37357977122,-56.33989839544199155,59222.4843581662,-101.1203735252800013,57359.68579952368,-70.35500662251300215,65515.56918024834,-130.6294703866699928,68914.70983296001,-63.06913027354799765,64652.81038789975,-85.8957116252790054,63776.26495001342,-51.57559838835999225
74072.00306220369,-96.8753181766199982,59224.24929712705,-65.80575704845099925,62238.83401194012,-45.91572131257500165,57838.5652971837,-50.47495444159800095,59714.96081828762,-90.99334668510900265,59152.31893266319,-65.5251027961279815,65873.9424414678,-125.6964529507899893,69091.71959606062,-52.56691948043599875,65426.62949983603,-78.7588006180830004,66853.54797603928,-50.95210656106299025
75191.61041663907,-96.942432774807997,60797.71879702263,-66.2830170652800061,65565.87819684827,-50.02392281520599215,58368.46737602515,-61.53745584902199515,60211.07027836868,-97.7760830196839943,61334.15967131848,-61.2185341971229915,67039.89946609547,-124.590657465109984,69661.4224576573,-59.68967081158299925,65682.3962558026,-79.3587701575469848,67275.44452892963,-50.64954816223600155
76016.71973742946,-86.0279148645379903,63216.65061255257,-47.3620471403329899,68188.02934858965,-48.7558481512590019,58770.30203946826,-50.44634296467799555,61415.00563553593,-90.2098601509869976,62427.50156241209,-62.15079576337500075,67492.85517138984,-123.0666093456899825,71130.75985777475,-56.1148971207869918,65961.78189657438,-86.16209402250899505,67652.39900449887,-56.3405849910389944
77317.35378171308,-98.26121241557999,65087.34858519529,-46.391500971510993,68887.84330316218,-51.3777379210129934,59871.26212015669,-54.03538600627099675,65174.78394093685,-89.2713127246759934,64857.81170859423,-70.3746981130470031,67860.80477160964,-127.4066677696000051,75005.64963895553,-61.8523103794359909,72364.6440620267,-75.84168992209399075,69934.90914151982,-48.9150887627649949
77668.26403813735,-87.72179209101199125,66282.59565109308,-57.49646212339600005,69464.59727327414,-43.3378798226110005,60512.18230640214,-54.5479057847239941,66009.54946965037,-94.2111806366749813,65231.00077777775,-56.10367173111200115,72531.48211092017,-120.8016994240999788,75641.51580900273,-58.82087115980600315,73453.67399732262,-83.1660543844649848,71018.23239210791,-47.94230807944200005
80953.66362720913,-97.1908103527919988,66552.5219121106,-70.41228368122600005,73186.15230299464,-49.1956704835839956,61078.308512741,-52.78706950649299735,66910.02136379528,-100.2996686652599859,67411.3089764995,-56.1982658567259958,73404.20386158832,-127.5009991618200043,75934.61227146957,-62.9212592168899929,73994.13280008194,-89.73915482169098785,71384.37978329206,-57.3883830192879996
81269.38282721487,-104.8469447890099953,69122.2277325417,-50.17910643927599755,73424.92448365262,-49.6484867418459997,62912.59205426126,-50.7933987777759908,67122.95560931104,-101.7668580873800007,69668.43005694254,-64.19180869837100525,75666.66850662791,-125.9664213938999918,76756.75691017094,-50.6549865892139903,76577.99759638664,-83.1553878056720063,71617.85680685871,-58.62032327427699825
82937.52822191623,-100.7345912801199856,70639.55294980473,-50.57802002507300165,74219.89023953256,-60.7552787386269981,65613.901598409,-53.5331608315379979,67702.59384576518,-95.8990552039219888,70652.94720527681,-61.89407617116799515,80441.72372683307,-124.0731847594999801,78945.82793772138,-73.54098483737300255,79148.42015992125,-82.5538387228720008,72118.98670497094,-57.55145954232499125
83130.10468788397,-97.6559605143349923,71184.27118335234,-50.84028613450600155,75363.96602960072,-44.25587405472899132,66239.74449149502,-49.49166280687299475,68556.2626642447,-92.7774746331450043,71791.49341439996,-61.96374563550199335,80824.28758092764,-124.8660855174399836,81329.90124052085,-57.8343791329629934,80735.61033166057,-76.80488965527098315,73012.53756155331,-54.6588831109679914
