"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",
394208.484255143,-120.8742011214399947,403451.6592904683,-114.351734128419991,406929.97018604665,-114.3665690520099926,377436.86691479527,-117.027782815090006,369637.38958936073,-114.8890650082900035,391888.3426754815,-107.8043184081499813,381173.08037094995,-122.0547528519699933,377447.04683921165,-107.7051051278500035,488850.47084740218,-121.766156256309983,400039.11669658281,-113.5819827742599836
395944.02795261735,-117.0109611967899917,403716.13712255803,-116.1298013806499791,407315.43436113372,-111.1512893513200021,378404.75675116325,-118.9889409875899837,370108.11963933491,-117.9970167888699843,392819.20869514885,-115.9682973271099792,382662.34033197002,-115.3853203971899853,377823.39159274802,-110.753200626739982,491358.22223633737,-111.6407549525600013,401812.80754549015,-115.3073794450599787
396807.60945003796,-120.5617679557799985,405708.78007984237,-121.0159045917299913,408144.41694243489,-120.9055767285999816,379960.70244269136,-117.694464022450006,370159.06643980034,-115.9164142555899837,393341.70940216061,-111.8404346624199941,382773.03335330324,-116.19085975131,379483.29994982634,-116.4125132797599913,491568.13020291994,-113.623511305090005,402259.7170192333,-116.3401612164300041
397543.52621048978,-120.3355997018599902,406956.21905109948,-111.903628589379991,411310.97109537761,-111.0907247928099929,380143.72515292454,-105.2515598652399826,370499.68851789637,-113.9823300938300004,394047.87293143159,-121.7576738771399785,385168.02812138601,-109.7762920302599805,381239.19485600214,-116.5034761147799992,492707.12687784358,-118.2757430087099801,402485.53133356034,-122.5844271384999895
397589.64976724126,-120.2398647786199882,409657.90513116205,-117.9187279907499993,414294.76496574837,-120.122076089529997,380434.24112155902,-113.1869428686700015,371339.73560111267,-122.7997409575299907,395572.4642853057,-117.9717505725899962,386024.68283446635,-113.2223222232900066,381771.91344103797,-120.7887833768699858,494229.10305800204,-112.7331255684399872,405385.95021120433,-117.4877390116799911
399313.74838083307,-113.8458866368799814,411290.48889713237,-115.3533609457499831,414421.45035687429,-120.1629084984099898,381557.44382237383,-112.890619727479986,371889.76220741279,-110.4808516165300029,396964.65914570609,-123.9237037927399848,387742.96156574782,-116.6723766514099902,382275.05493752909,-117.6987361283499918,494580.8727592059,-121.0769995739699991,406409.19335468801,-116.0880493141999917
399587.91772243313,-117.7309617321099887,412381.91545952893,-114.6496270324699931,414633.61697481625,-121.7869801866099801,384630.65613342353,-116.4259961479199883,372949.88465079405,-108.9776984565399966,397031.66211017744,-120.0529174809499858,391250.12698787876,-117.3216201879599788,382495.75055577689,-117.4596053539100063,495716.54415481754,-111.9857435979799898,407023.78978374948,-118.4972340466899818
401612.64735098501,-119.7314413748299835,413375.64154666339,-116.5956161084799868,414875.65619246532,-117.4974135901999825,386114.61369393737,-111.2688097712999988,374642.87956025117,-119.9847988976599988,399739.95417179203,-122.4084497569699858,391501.60225270258,-111.0607226596700054,382799.84430871256,-114.8373798368599804,497163.16642934375,-112.0880277176999863,408533.43505335247,-116.5105552127299968
402004.69852932093,-113.5283270797399946,415256.80591972984,-121.7597312067399851,415804.61259677579,-115.2465103957100036,389639.06353812312,-120.6845413142799821,374707.40527044582,-112.2684543341700016,400231.18241551683,-118.7536182496399982,393350.82424432665,-114.15153380337,384418.81849882948,-121.2846184231700016,497600.20375888098,-114.4073780198799848,409801.19806342166,-118.2245966343499782
402209.32077380764,-118.3934427712499933,415703.03422646333,-120.7231428078499955,416081.63890161478,-116.205378218179987,393612.89082953565,-117.403778277449987,375667.11892331047,-122.987523992129979,402750.19600266427,-119.3715481963799898,394509.89907598341,-117.5896941524199798,385629.48040143184,-121.569208097479986,497763.72502540154,-121.9035703399899826,409987.47895838188,-115.984029665939999
402913.38732272844,-117.4740044013200016,415796.46929980152,-121.9215798267800035,416092.10970582252,-113.0957170199500007,394799.47962558976,-115.8478366228199825,376455.24567244855,-109.6043215147099939,402929.24404381303,-120.286937161189996,395131.83626512912,-116.0775448408899985,386616.16759119461,-118.0480485157600011,497782.45309347327,-117.379202803879991,413931.85434089205,-121.480750507989995
403958.66229528261,-115.8817056046199805,417575.50585942403,-119.4222596008399928,417498.35260731216,-114.0799405655799883,395616.92226905658,-120.9437022168099812,378212.60976123169,-109.8097869240099837,403367.72173014236,-123.5588498582199856,395630.31008591022,-119.460640742799995,387724.85239374008,-119.3183105907199882,497910.93449917431,-117.6266348668299878,414235.62369780759,-117.7114982230399956
404259.52125472589,-121.8414452505199957,418293.54255235161,-118.2837632903400043,419342.07908894042,-114.70994606296,397398.39720557728,-111.9979556774999875,378749.70126713926,-120.5655410307599876,405441.89034070454,-122.6371905370500025,396782.92689681416,-111.6448083109099793,387880.22062808016,-123.4124055404300001,498092.38177252177,-112.0190520151799938,415375.64608453585,-117.8192360592599921
407380.54881665262,-115.1436775307699913,422491.15292615639,-121.9659622699199981,419734.1813334877,-119.602011290809997,401468.8426292978,-112.4412460022199975,379102.33287962073,-118.1558621592599816,406358.12802420047,-117.928805411579986,398230.20085779014,-113.196405541909996,387942.40332263174,-120.1946763258499966,498633.64460482786,-116.2262142079599977,416577.56107791407,-122.0993413435400038
409546.47124638344,-118.7943067198699788,424895.20506910963,-117.1879729228699882,420531.45166808363,-118.6891937256199863,401678.78770352983,-119.3223706706699825,379734.3830673116,-114.4442110388000055,406847.48712301982,-117.2976690408600005,399042.21048693093,-117.2446688216899981,388841.5116799229,-112.6074463053400048,498823.62275405989,-116.0125359860699911,417246.94017758961,-122.15516695494
409969.21148174407,-113.3773579219499931,425478.55570027785,-118.4355037865200012,421535.36119653485,-112.7085554851999797,403412.2081577782,-107.7495501727999848,379895.44178342327,-117.9365227700899931,406888.79623051672,-123.8587190595600016,399343.18233648099,-116.8475441447899921,389868.60400614934,-117.730208768329987,500492.53064425087,-115.6516168146399928,417642.68453787727,-117.1325680739900003
410507.89772470655,-115.580379690549989,425685.07379379971,-119.5550633098999918,422093.42758455145,-115.4529523641199938,403652.97107463522,-120.1468761228399837,380184.74488146057,-112.0476146303599872,408884.81373202442,-117.5434109003400063,401258.03210303666,-119.2368296105099995,390288.35714247456,-118.9504016235100035,502368.22117256324,-118.3332128019999907,418377.69644271475,-121.273540413089989
412544.38985412239,-115.2628797461800041,426363.54027815654,-121.6338387810199885,424204.98178423808,-112.8021106232799863,404891.8286106361,-113.0677080882300056,380357.37476945767,-122.4253839960300063,409174.97717584964,-116.8620307101799932,402670.07123129948,-112.5976772820699801,391127.7489140799,-121.7948029593499932,504840.02552036765,-121.4546879104599947,419015.78711217981,-118.7784082256199831
413618.28396421767,-118.2913774642200048,428699.62533907494,-120.1292043642199867,424867.6415927539,-119.637345461720002,406485.33864322436,-117.517400903110001,382511.27602896055,-114.2639368141200005,411126.50738365017,-115.6000565089299806,403411.99624341496,-114.7958355374599928,394873.48039420544,-121.5845885619999927,505041.37915805486,-119.4099691033800063,420553.67754083037,-115.6629484987300026
414782.28914333405,-116.2559064961500036,429292.57599524357,-119.7944858955299875,425994.31668411111,-114.1485359433199843,406508.0906665594,-114.1630311736399785,383446.17860269035,-111.7385565879299914,412042.86589313262,-118.0869730657300062,405218.97075737246,-117.8792455624199813,395163.47707646577,-120.7285820388100031,508901.44281795839,-117.6168028159399906,420566.39640324452,-119.941410740919991
415007.33259099229,-116.2812485062100047,429571.485978891,-113.9312940405799845,428001.2178931652,-116.2549733870899895,407997.9072748474,-107.253795899909988,383466.98613007942,-116.531875684919981,416284.58931066849,-121.0693623116899852,407215.52801275658,-116.0334620898899795,397693.4798472869,-117.6647700630099957,511292.85459681292,-123.3612948166799863,422392.05386181271,-119.1292860967299981
416899.8207777156,-120.4987483886999933,436434.25517364129,-120.1765885049800028,428582.84117704749,-111.5623638159899821,408573.00131347444,-119.269100763029996,385117.08199449789,-117.0030604162699882,417222.05957348462,-120.3378553275499878,407266.27410830855,-118.9804545011699867,398085.04021241421,-121.5142409474800041,512461.03859757924,-118.3870075296700005,423863.50244256233,-118.8336576943999882
418007.23448100672,-111.3355723445799863,438314.29693098548,-116.8340077237699852,429419.8781036092,-113.5262845609999823,408969.53000500568,-115.239202309589984,387509.04295665592,-114.8045545395000029,418111.28023827495,-110.9072185896299908,407278.43083365838,-118.3426961450099948,399572.77749171102,-114.1886888262899898,512629.11142327729,-116.0425434335899975,424488.50644858249,-118.3029918652399882
419405.2929098071,-120.0344408384499953,439761.5744748149,-122.6482999804800038,429875.71385983053,-110.8691938716299883,411400.14353194856,-115.1030743100199908,388584.95771991616,-115.4041347401399941,421028.27843408675,-117.242050851819982,408201.34981501967,-117.5317925937399928,399632.68226405486,-116.3263344891900028,516013.65526256476,-119.8304059177499988,425052.536986005,-119.1824227381899841
421155.21043597839,-121.7175033158499951,440295.41856722679,-116.1178019611599831,430210.7064204372,-116.7802449745699955,411676.36635097412,-117.8667032140899943,389384.3113927059,-122.3499020748499785,421716.76886636,-116.878210614549999,409468.70603159624,-113.1888122056099911,399809.3468876182,-118.1689832349999843,516284.17301502291,-118.8944932799599876,427848.8072712688,-120.3801916511999931
422963.05378333042,-119.2488573013699801,443300.10572129012,-112.9105411294299865,430273.81273998139,-116.7283200154099911,412204.08617274009,-121.5890264320100012,389797.0518202961,-114.4897632738899912,421941.04195330346,-112.0797325935599812,409488.67195017013,-117.534553375029986,400123.47610586139,-122.1935277880199913,517115.9343792465,-114.9167941110999888,427980.08458806641,-116.0055743836599897
423371.6039268158,-119.8967890712899868,446828.00884240991,-122.3656573707399952,431134.36838297381,-122.4532114891700012,414185.92023828728,-111.8221914907699948,392249.02786585221,-122.0358427289299921,422735.79994020094,-116.8872789652599801,409706.41415601366,-115.5977666976199878,402571.55537731648,-116.2336922859399801,517427.43867008852,-114.1697523512000026,432321.11447420702,-117.0671598680899872
424564.07353692141,-119.4269007608500028,446887.81510908891,-115.9178978365199835,432538.68710495708,-116.2538731394799922,415191.73812602272,-119.7610917044000013,394032.39315258657,-121.9848314640399845,422798.25791321313,-115.9690612116999938,411353.71847815503,-122.7565849653499863,402692.61369181712,-116.63473352519,517630.00149912977,-115.3619818064299801,433280.84195350844,-123.7228074889000023
424719.64180519706,-113.8273567496599978,448166.04454598942,-116.8043457135700005,433017.6920347706,-114.5229620324499816,415855.57994048286,-107.8134133098799903,395008.1769431719,-119.6699590612099932,423670.44489518131,-117.4975405145999895,411843.54062802236,-116.7663350955999985,403269.16853551481,-114.8017681818199942,520103.16566626174,-114.1688606840599785,434049.02279972511,-118.3116780115699947
428053.86486051123,-115.5025029050700023,448493.77416164178,-114.8197245411799937,433291.49865728993,-115.3458654148599858,416031.57950244818,-120.8351623904000003,396906.65526898067,-114.3429298487299941,424255.2158658133,-113.7494596573099836,411854.62418424808,-115.3556407197999926,404478.43150179224,-117.9768455370700048,520325.04088854206,-117.7086837132199828,439289.59243429383,-117.8266191120000026
428830.95962411917,-118.5342687958799952,448765.90985936296,-118.947696253079982,433865.13793979856,-110.1887132976999904,416771.7991650259,-122.16865431731,397526.81973960873,-121.1276532018399898,426262.38684098215,-115.3005801274800028,413436.55697769219,-121.5489046047100028,406436.94492364381,-113.7735073254000036,520827.42107256555,-118.6292602315400013,439415.43363908178,-122.9797540405799902
429687.69833479127,-115.6798662582899902,449492.16961125048,-118.628969370329997,434154.34025212102,-110.4883013801299964,418180.63816790663,-110.4060075159799789,398982.23765735239,-119.1689994910800005,427841.74382235119,-116.6363611584500001,413459.33322809537,-109.9933081331599847,406947.22380162452,-113.508026051130002,521724.6005716719,-118.1806377328399828,439526.85836856845,-116.615801385299988
429970.38394433787,-120.7903168365099868,449915.17913080188,-114.6304044144399933,434448.53440224846,-111.1628334093799988,418730.27000407664,-115.9832587623999981,399019.15296808874,-115.1003336503399903,428694.83581656096,-112.1947443471199785,414270.67311713238,-120.2774592181799841,408754.30423715786,-121.4341283854599845,522447.19463861273,-116.9882053402999981,441132.71569516047,-120.3983574699799985
429984.98820034836,-121.7834786167399835,453324.44760134768,-112.6266115807399894,436294.34627900681,-114.5589594005799933,418855.76087162664,-107.588825864429992,399203.47236418805,-116.9669836727200045,429339.89615016028,-115.5988506140699878,414473.10603352437,-113.2054833025100033,410322.86003888894,-117.5929154189999788,522523.73084709364,-116.0361655197799843,441379.29772747216,-119.0910073464899878
430788.08329904636,-116.0443760423599992,454535.17237509669,-120.5996800609899816,441668.63598624492,-113.0362209422600012,419238.86218295321,-119.2949592312399996,399272.82783592338,-115.2958330181699858,431274.73849292401,-114.327880768549988,415224.69004099763,-116.2907253076099887,410613.86866307131,-112.7306424680599828,523241.38841131813,-122.7628368874800055,441650.77316724887,-119.1143862884499918
430966.71294337894,-117.3230302503600052,456044.16692711516,-109.9909994192999813,442084.80910635138,-115.2817610351099798,419435.58482176028,-109.9477847237399994,399634.08385780631,-117.252629503050002,432126.47528295375,-122.822246402109982,415256.57925079033,-114.8860399366799919,410935.13532017923,-121.8948381387799878,523537.13569831908,-116.5529109370199872,442505.4829797925,-116.6736776355599825
432379.15080736996,-123.3382526847200035,456547.71031465673,-114.3021383267000029,442145.43562455959,-108.8201386987200005,420721.03939798575,-117.3309955817599923,399658.85698939685,-116.8055901407300036,433697.81612775817,-120.1307485533500023,416390.12808816292,-113.7801267706999791,412455.63656585715,-118.5902398561199785,523754.40371459169,-121.3801726921499831,442679.40334267805,-120.1297753530499785
433376.58619321895,-116.1768373163099845,456654.78583404681,-115.4974790311800058,443053.56813474337,-111.9896157972700048,420951.06567844524,-123.8775886398200038,400901.28979537659,-121.8956693214999797,434940.84964852028,-112.4265864885599906,417202.71563605354,-111.6583254787900042,413559.80542052706,-113.1900450755699975,525542.55617834156,-122.6809002745099798,442730.5612363374,-114.6779638745999813
433591.61899134269,-119.1063113382799937,457974.11392769325,-118.7080608669400016,443090.53578427577,-110.127156368829986,421660.35580858132,-119.0257460318299816,401015.87672128274,-120.1134849342199966,434976.19162957525,-117.898156019939989,422740.69005459096,-112.8322191298299794,415528.34929288378,-115.3121297554199878,526230.63953582543,-109.8048613944999938,446600.55184350004,-117.9114338680300016
435342.9372641376,-113.7798063703999953,458219.77595478344,-115.3325726564899863,443915.22326757933,-113.2867784602999844,423712.91743576018,-114.402826514539981,401134.20196225335,-116.5429046626599922,435007.54687428801,-108.962316929799982,423216.50217894743,-115.5936131797699882,417038.19418673356,-121.096934450860004,529422.51451963833,-120.6447056819399956,447069.47490413754,-118.3989141202299885
435837.81695621504,-121.4802182667999938,459483.74494495022,-113.0213006854500006,444487.03355734558,-113.7493387774299828,426064.97041452896,-113.057290248969991,401495.94973831597,-118.4841009010699787,435433.30358819538,-115.3811550742699975,424085.46548198326,-115.988262281299995,418328.2207653768,-118.3052582673099943,530155.98855359654,-116.3020030704099947,448044.28260805853,-115.9051204942499845
436744.59399209619,-119.1087457232499952,459841.18996041266,-119.0428470956699976,445016.57602631798,-114.734269665400006,427404.252752399,-116.507193454840006,402319.24947013037,-118.0144061831499863,435762.43577177615,-114.4816000777299786,424773.19978466132,-116.9847819350299852,419457.56396814272,-115.0659768692499933,532047.72861010999,-112.1344003876599795,448483.9965643445,-115.9732324971299982
438489.99527807049,-114.4016375716699937,459992.8666765464,-116.38446685513,446817.35540681331,-115.7415280263400058,428550.04499163253,-111.0994242018499843,402327.06451881863,-108.2454615793599823,436283.28306221079,-116.7780919028400031,425451.14370887633,-111.3319897305700005,419775.71963850551,-113.5911068416399981,532702.33300576996,-117.0906904635599797,450373.07471256924,-116.7736800027300028
439587.95661746566,-119.319607004069979,461101.15083108345,-113.8292656289000033,447031.39607855989,-119.6544756360100047,428826.88984108712,-117.7961267830699791,403142.12112697867,-114.8087841259699923,436891.04552843404,-117.9900570961099782,425805.31923743423,-114.1538900370399855,420130.59423978654,-123.1549846526299911,532724.37331665754,-115.5653758027600016,452270.98312656349,-120.391605896829986
439720.39102439658,-119.5454063677399853,461996.39006876561,-114.770691157049981,447496.72794054083,-120.9666910156999786,429771.455018827,-114.317856400959982,404487.10436816254,-114.2424421392900055,437324.26313701268,-110.6068865238599978,426239.55949057336,-112.2619866044999805,420576.88814857155,-117.1546720628300018,534247.75114687422,-114.8652611096399875,452904.99946246338,-116.89182658464
440366.33228076018,-123.9983801951699996,462445.51076629504,-117.5409767558300013,450047.48205427286,-121.7822787158000035,429903.03644721797,-119.4667755264100032,405602.77566063647,-119.8288781078099982,438549.52960437665,-107.9041147700899895,427343.79288320091,-117.8811034475599791,421232.53545870541,-118.507086450719981,538921.37028768702,-118.326831710429985,453400.49257066693,-116.879330608799989
440474.54117951117,-113.7463087998000043,463602.19547876711,-114.0286357656999878,450751.02562983878,-119.1193481475699792,430749.20548411143,-111.647895764899999,405735.66391286317,-113.8709430235599878,441294.3535194151,-113.4616371097799853,427541.33109347665,-115.1293592391899943,424369.31951477175,-119.5279726518299976,541322.13710449799,-120.5649663471099867,459118.28420482639,-120.0171066813200011
441953.52248801168,-120.7617850693000031,464113.47834097393,-117.836175858909996,450954.91877330547,-120.2640551404499828,431171.36224754362,-112.8841916597699816,408602.42935780209,-116.4317064663899823,442172.30275312448,-119.3797310491299865,427795.69381196178,-116.6444406839499941,424416.86374563542,-116.3482748086299801,541751.70511120103,-117.8491919964500023,462730.01528853153,-117.2694196864399882
442685.83702000427,-120.6483151322800035,465334.42181604419,-117.3619264061699988,451544.34196654968,-115.4301597812699918,431184.14511556396,-120.4568275744299792,410356.43206071808,-117.7594609436000036,442457.82746420659,-116.6470178493899816,429337.64159024849,-117.3292498037899913,424584.66078913162,-113.8906269886499838,542183.69121845182,-120.6873838011899803,462899.54694618882,-121.4756277023799947
443927.8001544444,-118.1077476389799863,466868.08133626599,-116.0500463581900016,452028.10702244397,-116.2213069836199957,431701.27209171141,-109.4597121507999869,411571.98927365933,-119.0576361149200006,446557.89438015835,-110.3793102755599871,429635.81651521196,-116.7026633496899985,425686.58032558144,-115.7986677541399837,542577.352681149,-118.6775414387199981,465199.44717821595,-117.6443014298299941
445329.82677623529,-115.3544155406700036,466987.95470437363,-120.2399279480899845,452290.05652589917,-117.166987081840005,431858.16498511982,-119.4547194863999943,412263.76233246158,-115.3446449580000028,446700.57460248721,-111.2082288349199923,430172.06892566514,-113.9019823667399859,426597.47320445312,-119.9535223812899852,543309.62455243269,-119.8140329731599816,466214.17979339608,-121.0387852759699848
449015.00714420873,-118.7884130787400062,471857.28929677157,-120.2081200682399918,456740.41992170046,-114.12782085549,432138.91078618464,-115.9786069916000025,413737.01072226124,-114.5059044233399841,450092.08568308226,-113.8282985536899895,430471.89736308912,-119.3040264208800063,427780.76099297057,-114.575422626919987,543549.85417476967,-119.6345061777599876,466454.31727917517,-119.5574154794399813
449358.94767006456,-120.573171975489998,472270.06025267986,-115.9115617346400025,457868.95207857202,-119.7138854411799962,432286.50980004125,-110.3325457374999981,414111.03116748336,-109.354497030879997,451027.5028925766,-110.7733232346699875,430531.19695121656,-113.4346708468000025,431636.50214100853,-118.0526650586500063,545196.04951574372,-112.4846595865699892,467244.21327178282,-113.0823811286199994
449866.23596406158,-116.6308777605100028,472602.94247968094,-119.9245942885399922,458291.39595616261,-119.8771177354300045,432838.73376564657,-115.0168566542999992,416984.4053970469,-116.2739352386499828,452276.9824149809,-115.6548048936799938,431166.41852365191,-118.6379060442999953,432075.38422526563,-117.3158046912799928,545315.60065968487,-116.656239416859989,467575.04245245306,-116.5758786958799926
453919.9994181868,-121.2367813764799957,472750.50443617291,-119.1431094130799972,459584.61175846723,-120.3090451085400043,433724.66521506742,-109.16486043415,417983.77098491521,-117.9206853695499996,452830.76675243783,-120.7817282341899836,431191.85154397385,-114.2861380941799888,438366.31538545812,-111.7731760886200046,546931.75754665232,-120.2581747341500028,470127.58499583772,-116.745502933189982
454735.14367354868,-123.1191687436999867,474436.38669853809,-122.4091556533399791,464411.80844257135,-115.0711181986700066,433885.23058132436,-112.1921351050499988,418897.81940304059,-120.2456374987000056,455569.712787792,-114.5497169266400016,432184.10214536478,-113.672440720169987,438625.96061795735,-121.6172226462900023,548443.31148453541,-118.377669632150002,471142.53384870904,-115.9512728570499855
459518.48781070921,-116.111007764860005,476911.67195959702,-115.3615437629800051,464849.57208855072,-119.1588004819099917,434249.91886593415,-117.95204037661,420519.69695372261,-112.7534671561499801,455864.33649703374,-112.3930291560299958,433747.55243049678,-117.1807524707599833,444047.85808408794,-120.5570142356199875,548667.04893403885,-118.1479484342099791,471430.89630891587,-119.6864944481199865
460050.08621231129,-123.5735601334600056,478402.35433413306,-119.1740693711499825,464883.40970156369,-119.8000113563300028,434376.20663349035,-115.8312869938699801,420901.06444556637,-121.3978962749000056,458914.6623124364,-113.9290552041900066,433836.16196510628,-117.5920015117199847,445101.12252582523,-111.4043689417100036,548958.42438732095,-123.8644651898899833,473615.641261274,-121.4094638378799966
460888.7986320539,-119.9796810862600006,478739.58015223569,-110.7273480127699937,465806.85130758934,-121.5938191125,437946.86260355785,-111.6956887010200031,421422.61618328464,-115.1536034162599829,459049.74229223576,-117.6948963322599863,433966.37944234913,-115.516140704560001,445132.52051831832,-115.5635980056499926,549016.05629349386,-115.5843135754699911,476155.12851314737,-119.9207210371099843
461085.85250919689,-114.0756040524899782,479549.24621384645,-111.3270868935299797,465876.86342984153,-116.6680705604699988,440492.21609042798,-111.6299576587900043,421933.10697139088,-118.1727372047599823,459727.18317199334,-112.5696652788300009,434188.860982074,-114.2308856021300013,445158.98702429332,-117.9891539286699918,549316.62400623942,-117.9456211109999793,478641.07486752083,-116.7391962060199825
464070.65133415532,-119.4903178482799997,482387.57582929036,-110.952184144270006,466262.8419812709,-117.3821351365500045,441016.56298114027,-114.3596093329900039,425111.09214635393,-114.7570396885299994,460531.21003419488,-117.3497445393699927,434490.60855683388,-120.145682111880006,446027.86892631504,-115.6305483529099826,549508.52495367044,-119.2998821957699813,479075.76157986332,-121.5640346427900051
465217.6934084105,-119.9422902775899895,482950.16932711198,-112.0690390346599935,466505.14199332771,-120.2756222458899907,441127.79592377888,-118.1672398112299898,426086.36489341933,-114.683867616740002,461740.99958153745,-115.6601117633900055,435245.18812795259,-119.9545903913399906,446344.18442602332,-112.3911966745399975,549718.54831102027,-116.6124942260499888,479938.90216023855,-121.8933338562199816
465490.94057316441,-118.4207064454799928,483131.23517207765,-119.0111243795399785,467057.26172560459,-116.3521847456700011,441644.65750151288,-110.7590484245699821,426920.95348485169,-116.2295035435899986,462141.46586165486,-121.1997979134499981,435925.64124785846,-119.1283265245599801,446403.26484406885,-122.396774796829987,550166.41034362876,-114.6645130531699972,480969.57067222847,-117.8144568275699835
466089.47043459668,-117.6259588826299872,484195.56186225221,-118.7822533768599835,469459.03323554388,-118.3553466644999896,442088.36549057276,-117.0678441338899912,427746.74981004351,-115.171568594039996,463056.70472704673,-122.6107641088999851,436130.02277774377,-113.9225807206299801,447315.72139186324,-120.4258538835200052,551585.72990489358,-113.6814350924499872,481539.27476110172,-119.0695402409799891
466251.62108355559,-120.5144048637299926,486369.58601535877,-116.3850156814999928,470229.6145736214,-111.432587619149984,442942.7212769294,-114.7540281168099904,428297.14648020169,-110.089570068749992,463467.69769592864,-121.1862723447399896,438347.53639439091,-117.094618949179988,447828.85854719733,-112.1071802205499916,551834.56214228963,-115.6177004879799876,481727.34576150688,-116.379638594539983
466310.36289215972,-113.2337513886400012,486545.62342399666,-119.2745277861799875,470645.57032541265,-116.5846315745500016,446365.19678514265,-110.8844732641499883,429527.79860317145,-111.5832874461700039,464558.51990679707,-120.7995412739199987,438921.89818541523,-118.0685930409899806,449432.73216912629,-116.9493270680399912,552586.88924177137,-115.0340494332899933,482094.17979865312,-114.189007167710002
466884.83269191821,-118.7691089401799896,486670.27961212505,-117.5939041256099808,471171.45615631894,-118.9019744819800051,446403.87826053031,-111.2863921930899943,430739.55862104933,-109.8954325068499993,464763.03808623933,-123.0726158255099843,440366.51302087158,-109.1145617571899887,450416.71141412216,-121.8089012679599813,552896.90553438568,-114.1588393131999903,483685.61749855288,-120.8214116798799858
467480.31056515507,-116.478676688519982,487183.43505290157,-108.2200986991200008,474539.65922721341,-118.7774643772799828,446827.4870277807,-111.8011231501299956,431957.72095786265,-114.155987594739997,465050.88311461316,-118.1494203353399823,440498.5576237357,-120.5155194477700031,451195.67615680799,-112.8823181072899895,553922.53257251366,-118.5794790850199828,484364.05631200321,-118.4152355824400043
469615.09164465253,-116.7456498394699902,490995.26474402341,-113.8455147286499876,478681.89460367673,-120.019612679919987,448004.60846385377,-113.8686175885000007,433442.68302362446,-113.2970825924899994,467438.8035051846,-117.6493993204599913,444627.87587341845,-116.5090784241899935,452590.31848074975,-118.7139945923999841,556578.25654244919,-116.2634027708599825,485307.56821531264,-118.4049460397899902
469967.83947285389,-115.6874346709699917,491032.1899098372,-115.0787408086000023,479633.76682539042,-119.0423221189400062,448673.53295547981,-113.674033470209991,434129.95277683113,-116.821645135300002,467528.6652995656,-119.121496940839989,446158.62672189906,-116.4531624075100066,452834.90875324161,-114.3590231021100006,557264.05446557313,-117.5173412040399791,486219.45379876427,-120.3499082081399928
471012.09184145243,-120.2857606095799946,493257.03576325656,-119.2635065529299818,481206.91001523613,-120.0255923288700041,448974.871572269,-117.6018783424899816,435001.29649303084,-114.4650701934500031,469606.16489577934,-118.5476188938699801,446344.40374724202,-118.9447370626500056,453744.85398435491,-114.900231734599998,557817.34387817185,-109.8985049552399853,486422.34302879891,-114.3069327780899864
471457.55053661161,-116.7315904880299792,493852.63929505102,-119.25162401947,482039.17233106973,-116.5270894729999891,449072.62858676429,-113.4483068855799953,437832.69399158379,-112.4708836071899891,470186.98320510073,-117.846362465159984,447430.69631257828,-119.0748938285499883,454392.72148076751,-118.3475473607999782,558567.00233820363,-112.3588954999700031,489459.13398134307,-120.9549367687699823
472500.14629439307,-113.5910914873699931,493883.23979682102,-105.41704104259,482490.40066524904,-114.1525649611500054,449133.65115585652,-110.6439314802099994,439226.33955900972,-117.5419674264599901,470843.16025867621,-119.6731422061599797,448261.0339792099,-113.6210908751799873,455220.80149347097,-118.09097479575999,559097.53980145018,-116.5163072958799825,494462.34274871122,-120.2042193588000026
475388.28258141077,-117.583233946039996,493910.95659626207,-120.3825807732999913,482875.68503083698,-119.323134565239996,449272.42422353293,-115.895926922549989,440410.38252446671,-114.091078830879979,470922.7613370247,-121.4984432456299995,449004.40546429942,-119.9947958180799785,456132.62312237549,-123.4177252243100038,559984.52532595128,-115.0769974911700043,496588.97668899159,-114.4873917525799809
476171.48867727659,-117.9877748582200066,494215.92416771662,-117.0368967367099907,483793.76552023924,-115.3816337030199856,451831.66684282871,-111.575549161739985,440493.03825314169,-120.4930126145000026,471024.61189360756,-115.8444589155699868,449470.11796478842,-122.448565128079991,457549.89055439361,-123.4777466586299961,560743.37367148618,-105.046941171459991,498276.491013973,-111.2429828231200015
