,node_num,rssi_value,simtime,time_step,kalman
260,node7,-69.49417261117199,26.810137093453,3.8769605996630006,-72.34172945085695
261,node5,-66.485617148263,26.820414566329998,0.40195200087299554,-75.34196580031613
262,node3,-73.62769145595497,26.970247833105,0.4161557792999986,-76.07649751461675
263,node6,-80.65019524783298,26.994458858606,0.656395212075001,-71.48544090744775
264,node8,-80.44378236033897,27.162168985454002,0.5919213515729993,-73.2167167174725
265,node6,-69.604568582154,27.396410858646,0.4019520000400014,-71.1357362942771
266,node7,-72.791190727276,27.506213016816,0.6960759233630007,-72.43612263609326
267,node3,-75.104435032451,27.531267985842,0.5610201527370009,-76.17693717010962
268,node1,-72.63616550212198,27.561380663532997,1.089951810226001,-74.63930045482952
269,node4,-66.49522682456299,27.695869124633997,1.7007490513589971,-69.26618530090013
270,node8,-65.46721503582299,27.831207659427,0.6690386739729988,-72.1295858256786
271,node6,-79.29653340062798,27.906213083492002,0.5098022248460019,-72.27699785714128
272,node4,-68.75918251233898,28.097821125861998,0.40195200122800046,-69.2557126459656
273,node9,-61.81849568009599,28.138176312684,1.775102093348,-67.70441078820141
274,node3,-68.697913915371,28.18847709537,0.6572091095280008,-75.31965001186894
275,node2,-57.48803591215,28.367988507869,2.4029622877530024,-56.302900229183884
276,node7,-68.35313698480499,28.510360716009,1.0041476991929983,-71.52521823369204
277,node0,-65.080177445088,28.536077855664,2.9080685456719984,-69.6154043080699
278,node9,-81.300167985129,28.540128312999002,0.4019520003150028,-69.64506896983579
279,node4,-64.642204689068,28.747590929231002,0.6497698033690043,-68.51318436995308
280,node2,-50.59779165520399,28.850982319922004,0.48299381205300307,-55.22392523462257
281,node7,-78.85461295034598,28.912312715465998,0.40195199945699756,-72.91143862005414
282,node8,-63.72947652834699,29.105314222380002,1.2741065629530013,-70.92920850308926
283,node1,-79.162814462591,29.110798364003,1.549417700470002,-75.49010040800596
284,node5,-68.209674725756,29.115578462666,2.2951638963360033,-75.14927580048075
285,node9,-68.04818990778,29.147591040911,0.6074627279119973,-69.44794608404263
286,node3,-69.72745740184499,29.258030750173,1.0695536548029985,-74.89011908417999
287,node7,-69.376473772427,29.505314387907998,0.593001672442,-72.2900055978978
288,node1,-72.482810674989,29.574891134374003,0.4640927703710034,-75.10290671341264
289,node6,-77.25292224851,29.581365890031996,1.6751528065399945,-72.90292632700621
290,node2,-60.610001013283,29.584920218477997,0.7339378985559932,-55.792155271532394
291,node9,-65.159800690558,29.658030791431003,0.5104397505200033,-68.87446800149921
292,node3,-69.05495840215599,29.659982862923,0.4019521127499992,-74.18743461671139
293,node4,-65.665777473773,29.764704972054,1.0171140428229961,-68.19341642986379
294,node0,-66.02887514415697,29.853376962773,1.317299107109001,-69.03984429559493
295,node7,-68.556590573221,29.974891198421,0.4695768105130007,-71.67229578286847
296,node6,-69.60591125355,29.98331788997,0.401951999938003,-72.38672504593302
